category,fiscal_month,amount
payroll,1,81.1
employee_benefits,1,49.6
pension,1,3.7
purchases_of_services,1,44.4
materials_equipment,1,3.1
contributions_indemnities,1,14.2
debt_service_short,1,0.0
debt_service_long,1,77.4
interfund_charges,1,0.3
advances_misc_payments,1,0.0
current_year_appropriation,1,273.7
prior_year_encumbrances,1,27.9
prior_year_vouchers_payable,1,73.9
total_disbursements,1,375.5
payroll,2,118.2
employee_benefits,2,42.0
pension,2,-7.9
purchases_of_services,2,32.0
materials_equipment,2,3.0
contributions_indemnities,2,5.8
debt_service_short,2,0.0
debt_service_long,2,0.9
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,194.1
prior_year_encumbrances,2,21.2
prior_year_vouchers_payable,2,7.1
total_disbursements,2,222.4
payroll,3,170.6
employee_benefits,3,44.0
pension,3,-6.5
purchases_of_services,3,77.9
materials_equipment,3,7.6
contributions_indemnities,3,10.4
debt_service_short,3,0.0
debt_service_long,3,0.1
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,304.2
prior_year_encumbrances,3,10.9
prior_year_vouchers_payable,3,-25.0
total_disbursements,3,290.2
payroll,4,125.0
employee_benefits,4,47.8
pension,4,67.8
purchases_of_services,4,68.1
materials_equipment,4,7.5
contributions_indemnities,4,39.0
debt_service_short,4,0.0
debt_service_long,4,0.0
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,355.2
prior_year_encumbrances,4,7.5
prior_year_vouchers_payable,4,3.4
total_disbursements,4,366.1
payroll,5,112.8
employee_benefits,5,31.9
pension,5,-6.6
purchases_of_services,5,55.6
materials_equipment,5,5.7
contributions_indemnities,5,14.6
debt_service_short,5,0.0
debt_service_long,5,13.0
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,227.1
prior_year_encumbrances,5,7.6
prior_year_vouchers_payable,5,8.3
total_disbursements,5,242.9
payroll,6,124.0
employee_benefits,6,47.5
pension,6,-1.1
purchases_of_services,6,75.4
materials_equipment,6,8.2
contributions_indemnities,6,3.4
debt_service_short,6,0.0
debt_service_long,6,8.9
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,266.1
prior_year_encumbrances,6,2.6
prior_year_vouchers_payable,6,-4.3
total_disbursements,6,264.5
payroll,7,122.3
employee_benefits,7,40.8
pension,7,-7.2
purchases_of_services,7,50.6
materials_equipment,7,3.1
contributions_indemnities,7,3.0
debt_service_short,7,0.0
debt_service_long,7,23.0
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,235.5
prior_year_encumbrances,7,13.8
prior_year_vouchers_payable,7,23.1
total_disbursements,7,272.5
payroll,8,114.6
employee_benefits,8,43.5
pension,8,-1.8
purchases_of_services,8,61.0
materials_equipment,8,6.7
contributions_indemnities,8,5.8
debt_service_short,8,0.0
debt_service_long,8,0.0
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,229.8
prior_year_encumbrances,8,5.1
prior_year_vouchers_payable,8,0.0
total_disbursements,8,234.9
payroll,9,161.2
employee_benefits,9,61.1
pension,9,461.1
purchases_of_services,9,68.8
materials_equipment,9,7.4
contributions_indemnities,9,13.1
debt_service_short,9,0.0
debt_service_long,9,0.9
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,773.5
prior_year_encumbrances,9,3.2
prior_year_vouchers_payable,9,0.0
total_disbursements,9,776.7
payroll,10,114.6
employee_benefits,10,43.5
pension,10,114.4
purchases_of_services,10,83.2
materials_equipment,10,8.8
contributions_indemnities,10,7.2
debt_service_short,10,0.0
debt_service_long,10,4.9
interfund_charges,10,1.5
advances_misc_payments,10,0.0
current_year_appropriation,10,377.9
prior_year_encumbrances,10,2.1
prior_year_vouchers_payable,10,0.0
total_disbursements,10,380.1
payroll,11,114.6
employee_benefits,11,43.5
pension,11,-1.8
purchases_of_services,11,54.3
materials_equipment,11,6.9
contributions_indemnities,11,65.8
debt_service_short,11,0.0
debt_service_long,11,1.0
interfund_charges,11,0.7
advances_misc_payments,11,0.0
current_year_appropriation,11,285.0
prior_year_encumbrances,11,0.9
prior_year_vouchers_payable,11,0.0
total_disbursements,11,285.9
payroll,12,125.4
employee_benefits,12,47.6
pension,12,-3.9
purchases_of_services,12,73.9
materials_equipment,12,10.8
contributions_indemnities,12,7.7
debt_service_short,12,4.5
debt_service_long,12,6.8
interfund_charges,12,4.5
advances_misc_payments,12,0.0
current_year_appropriation,12,277.4
prior_year_encumbrances,12,1.4
prior_year_vouchers_payable,12,0.0
total_disbursements,12,278.8
payroll,13,1484.3
employee_benefits,13,542.8
pension,13,610.3
purchases_of_services,13,745.1
materials_equipment,13,78.7
contributions_indemnities,13,189.9
debt_service_short,13,4.5
debt_service_long,13,136.9
interfund_charges,13,7.0
advances_misc_payments,13,0.0
current_year_appropriation,13,3799.5
prior_year_encumbrances,13,104.2
prior_year_vouchers_payable,13,86.6
total_disbursements,13,3990.4
