category,fiscal_month,amount
payroll,1,115.0
employee_benefits,1,53.9
pension,1,0.4
purchases_of_services,1,40.0
materials_equipment,1,1.3
contributions_indemnities,1,7.1
debt_service_short,1,0.0
debt_service_long,1,123.7
interfund_charges,1,0.4
advances_misc_payments,1,0.0
current_year_appropriation,1,341.7
prior_year_encumbrances,1,56.1
prior_year_vouchers_payable,1,108.3
total_disbursements,1,506.1
payroll,2,145.7
employee_benefits,2,62.5
pension,2,-4.4
purchases_of_services,2,51.2
materials_equipment,2,6.1
contributions_indemnities,2,16.5
debt_service_short,2,0.0
debt_service_long,2,1.0
interfund_charges,2,29.1
advances_misc_payments,2,0.0
current_year_appropriation,2,307.7
prior_year_encumbrances,2,47.2
prior_year_vouchers_payable,2,-7.2
total_disbursements,2,347.6
payroll,3,169.2
employee_benefits,3,44.1
pension,3,11.4
purchases_of_services,3,97.1
materials_equipment,3,12.0
contributions_indemnities,3,79.0
debt_service_short,3,0.1
debt_service_long,3,0.0
interfund_charges,3,40.1
advances_misc_payments,3,0.0
current_year_appropriation,3,452.9
prior_year_encumbrances,3,22.7
prior_year_vouchers_payable,3,16.3
total_disbursements,3,492.0
payroll,4,144.5
employee_benefits,4,65.1
pension,4,79.9
purchases_of_services,4,71.7
materials_equipment,4,5.7
contributions_indemnities,4,16.5
debt_service_short,4,0.0
debt_service_long,4,6.5
interfund_charges,4,0.2
advances_misc_payments,4,0.0
current_year_appropriation,4,390.1
prior_year_encumbrances,4,21.4
prior_year_vouchers_payable,4,108.2
total_disbursements,4,519.7
payroll,5,156.3
employee_benefits,5,58.1
pension,5,-4.2
purchases_of_services,5,128.1
materials_equipment,5,8.9
contributions_indemnities,5,6.2
debt_service_short,5,0.0
debt_service_long,5,0.0
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,353.4
prior_year_encumbrances,5,10.5
prior_year_vouchers_payable,5,-15.3
total_disbursements,5,348.5
payroll,6,209.6
employee_benefits,6,59.5
pension,6,-2.5
purchases_of_services,6,76.7
materials_equipment,6,8.1
contributions_indemnities,6,89.2
debt_service_short,6,0.1
debt_service_long,6,2.9
interfund_charges,6,10.9
advances_misc_payments,6,0.0
current_year_appropriation,6,454.5
prior_year_encumbrances,6,288.9
prior_year_vouchers_payable,6,17.5
total_disbursements,6,761.0
payroll,7,144.4
employee_benefits,7,61.8
pension,7,-4.7
purchases_of_services,7,85.8
materials_equipment,7,6.0
contributions_indemnities,7,17.4
debt_service_short,7,0.0
debt_service_long,7,40.9
interfund_charges,7,60.0
advances_misc_payments,7,0.0
current_year_appropriation,7,411.5
prior_year_encumbrances,7,9.5
prior_year_vouchers_payable,7,-39.1
total_disbursements,7,382.0
payroll,8,161.6
employee_benefits,8,46.8
pension,8,-4.3
purchases_of_services,8,79.5
materials_equipment,8,7.0
contributions_indemnities,8,11.1
debt_service_short,8,0.0
debt_service_long,8,0.0
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,301.7
prior_year_encumbrances,8,8.5
prior_year_vouchers_payable,8,33.4
total_disbursements,8,343.5
payroll,9,163.0
employee_benefits,9,55.2
pension,9,663.5
purchases_of_services,9,100.5
materials_equipment,9,14.6
contributions_indemnities,9,94.1
debt_service_short,9,0.0
debt_service_long,9,0.0
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,1090.9
prior_year_encumbrances,9,10.3
prior_year_vouchers_payable,9,-8.9
total_disbursements,9,1092.4
payroll,10,145.7
employee_benefits,10,62.7
pension,10,-4.6
purchases_of_services,10,80.8
materials_equipment,10,3.8
contributions_indemnities,10,9.2
debt_service_short,10,0.0
debt_service_long,10,15.2
interfund_charges,10,0.0
advances_misc_payments,10,0.0
current_year_appropriation,10,312.8
prior_year_encumbrances,10,2.6
prior_year_vouchers_payable,10,36.2
total_disbursements,10,351.7
payroll,11,230.3
employee_benefits,11,63.8
pension,11,-0.5
purchases_of_services,11,107.2
materials_equipment,11,11.1
contributions_indemnities,11,24.7
debt_service_short,11,0.0
debt_service_long,11,0.2
interfund_charges,11,96.0
advances_misc_payments,11,0.0
current_year_appropriation,11,532.8
prior_year_encumbrances,11,4.3
prior_year_vouchers_payable,11,0.0
total_disbursements,11,537.1
payroll,12,214.6
employee_benefits,12,60.1
pension,12,-4.6
purchases_of_services,12,80.1
materials_equipment,12,11.5
contributions_indemnities,12,99.8
debt_service_short,12,2.2
debt_service_long,12,1.0
interfund_charges,12,1.1
advances_misc_payments,12,0.0
current_year_appropriation,12,465.9
prior_year_encumbrances,12,4.8
prior_year_vouchers_payable,12,0.0
total_disbursements,12,470.6
payroll,13,1999.9
employee_benefits,13,693.6
pension,13,725.3
purchases_of_services,13,998.8
materials_equipment,13,96.2
contributions_indemnities,13,470.7
debt_service_short,13,2.5
debt_service_long,13,191.2
interfund_charges,13,237.7
advances_misc_payments,13,0.0
current_year_appropriation,13,5416.0
prior_year_encumbrances,13,486.9
prior_year_vouchers_payable,13,249.4
total_disbursements,13,6152.3
