category,fiscal_month,amount
payroll,1,110.4
employee_benefits,1,55.1
pension,1,3.5
purchases_of_services,1,34.5
materials_equipment,1,1.8
contributions_indemnities,1,6.7
debt_service_short,1,0.0
debt_service_long,1,110.5
interfund_charges,1,0.4
advances_misc_payments,1,0.0
current_year_appropriation,1,322.8
prior_year_encumbrances,1,44.0
prior_year_vouchers_payable,1,145.5
total_disbursements,1,512.3
payroll,2,135.5
employee_benefits,2,55.4
pension,2,-0.3
purchases_of_services,2,28.5
materials_equipment,2,5.7
contributions_indemnities,2,15.6
debt_service_short,2,0.0
debt_service_long,2,10.3
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,250.6
prior_year_encumbrances,2,37.9
prior_year_vouchers_payable,2,-22.8
total_disbursements,2,265.7
payroll,3,149.7
employee_benefits,3,48.0
pension,3,10.9
purchases_of_services,3,111.4
materials_equipment,3,3.5
contributions_indemnities,3,65.9
debt_service_short,3,0.1
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,389.5
prior_year_encumbrances,3,15.8
prior_year_vouchers_payable,3,16.4
total_disbursements,3,421.7
payroll,4,147.7
employee_benefits,4,50.3
pension,4,81.0
purchases_of_services,4,106.0
materials_equipment,4,10.0
contributions_indemnities,4,10.4
debt_service_short,4,0.0
debt_service_long,4,0.2
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,405.6
prior_year_encumbrances,4,19.5
prior_year_vouchers_payable,4,66.7
total_disbursements,4,491.8
payroll,5,159.3
employee_benefits,5,55.1
pension,5,-0.3
purchases_of_services,5,66.1
materials_equipment,5,11.5
contributions_indemnities,5,14.7
debt_service_short,5,0.0
debt_service_long,5,0.2
interfund_charges,5,0.0
advances_misc_payments,5,49.5
current_year_appropriation,5,356.2
prior_year_encumbrances,5,11.8
prior_year_vouchers_payable,5,0.0
total_disbursements,5,368.0
payroll,6,147.7
employee_benefits,6,50.3
pension,6,3.2
purchases_of_services,6,83.2
materials_equipment,6,9.3
contributions_indemnities,6,74.9
debt_service_short,6,0.0
debt_service_long,6,0.2
interfund_charges,6,0.0
advances_misc_payments,6,9.9
current_year_appropriation,6,378.7
prior_year_encumbrances,6,7.7
prior_year_vouchers_payable,6,0.0
total_disbursements,6,386.4
payroll,7,203.9
employee_benefits,7,72.4
pension,7,-0.3
purchases_of_services,7,62.0
materials_equipment,7,8.8
contributions_indemnities,7,6.5
debt_service_short,7,0.0
debt_service_long,7,5.1
interfund_charges,7,0.0
advances_misc_payments,7,9.9
current_year_appropriation,7,368.2
prior_year_encumbrances,7,14.8
prior_year_vouchers_payable,7,0.0
total_disbursements,7,383.0
payroll,8,147.0
employee_benefits,8,50.1
pension,8,-0.3
purchases_of_services,8,58.1
materials_equipment,8,8.3
contributions_indemnities,8,12.6
debt_service_short,8,0.0
debt_service_long,8,42.7
interfund_charges,8,0.0
advances_misc_payments,8,9.9
current_year_appropriation,8,328.3
prior_year_encumbrances,8,9.9
prior_year_vouchers_payable,8,0.0
total_disbursements,8,338.2
payroll,9,147.7
employee_benefits,9,50.3
pension,9,644.2
purchases_of_services,9,89.8
materials_equipment,9,9.2
contributions_indemnities,9,72.4
debt_service_short,9,0.0
debt_service_long,9,0.2
interfund_charges,9,0.0
advances_misc_payments,9,9.9
current_year_appropriation,9,1023.7
prior_year_encumbrances,9,9.9
prior_year_vouchers_payable,9,0.0
total_disbursements,9,1033.6
payroll,10,147.7
employee_benefits,10,50.3
pension,10,-0.6
purchases_of_services,10,82.5
materials_equipment,10,10.1
contributions_indemnities,10,5.5
debt_service_short,10,0.0
debt_service_long,10,0.2
interfund_charges,10,0.0
advances_misc_payments,10,9.9
current_year_appropriation,10,305.5
prior_year_encumbrances,10,4.7
prior_year_vouchers_payable,10,0.0
total_disbursements,10,310.3
payroll,11,161.3
employee_benefits,11,55.1
pension,11,-0.5
purchases_of_services,11,91.6
materials_equipment,11,9.7
contributions_indemnities,11,17.9
debt_service_short,11,0.0
debt_service_long,11,0.2
interfund_charges,11,0.0
advances_misc_payments,11,9.9
current_year_appropriation,11,345.2
prior_year_encumbrances,11,2.9
prior_year_vouchers_payable,11,0.0
total_disbursements,11,348.1
payroll,12,152.3
employee_benefits,12,51.9
pension,12,-4.6
purchases_of_services,12,60.4
materials_equipment,12,10.5
contributions_indemnities,12,85.8
debt_service_short,12,2.2
debt_service_long,12,20.7
interfund_charges,12,13.3
advances_misc_payments,12,9.9
current_year_appropriation,12,402.5
prior_year_encumbrances,12,3.6
prior_year_vouchers_payable,12,0.0
total_disbursements,12,406.1
payroll,13,1810.3
employee_benefits,13,644.4
pension,13,735.8
purchases_of_services,13,874.0
materials_equipment,13,98.3
contributions_indemnities,13,389.0
debt_service_short,13,2.3
debt_service_long,13,190.4
interfund_charges,13,13.7
advances_misc_payments,13,118.8
current_year_appropriation,13,4876.8
prior_year_encumbrances,13,182.6
prior_year_vouchers_payable,13,205.8
total_disbursements,13,5265.2
