category,fiscal_month,amount
payroll,1,83.2
employee_benefits,1,40.0
pension,1,3.7
purchases_of_services,1,52.9
materials_equipment,1,1.9
contributions_indemnities,1,15.1
debt_service_short,1,0.0
debt_service_long,1,34.7
interfund_charges,1,2.5
advances_misc_payments,1,0.0
current_year_appropriation,1,234.0
prior_year_encumbrances,1,51.9
prior_year_vouchers_payable,1,55.2
total_disbursements,1,341.1
payroll,2,110.2
employee_benefits,2,34.0
pension,2,-3.4
purchases_of_services,2,68.2
materials_equipment,2,4.2
contributions_indemnities,2,5.1
debt_service_short,2,0.0
debt_service_long,2,1.1
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,219.4
prior_year_encumbrances,2,31.1
prior_year_vouchers_payable,2,45.9
total_disbursements,2,296.4
payroll,3,113.9
employee_benefits,3,42.4
pension,3,10.9
purchases_of_services,3,63.1
materials_equipment,3,7.6
contributions_indemnities,3,3.4
debt_service_short,3,0.0
debt_service_long,3,11.1
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,252.4
prior_year_encumbrances,3,8.8
prior_year_vouchers_payable,3,-1.1
total_disbursements,3,260.1
payroll,4,105.0
employee_benefits,4,41.3
pension,4,66.1
purchases_of_services,4,96.3
materials_equipment,4,7.2
contributions_indemnities,4,3.9
debt_service_short,4,0.0
debt_service_long,4,0.6
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,320.5
prior_year_encumbrances,4,7.8
prior_year_vouchers_payable,4,1.9
total_disbursements,4,330.1
payroll,5,100.1
employee_benefits,5,36.6
pension,5,0.0
purchases_of_services,5,101.0
materials_equipment,5,7.6
contributions_indemnities,5,3.0
debt_service_short,5,0.0
debt_service_long,5,1.8
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,250.0
prior_year_encumbrances,5,5.2
prior_year_vouchers_payable,5,0.4
total_disbursements,5,255.6
payroll,6,140.3
employee_benefits,6,45.0
pension,6,0.0
purchases_of_services,6,77.8
materials_equipment,6,6.1
contributions_indemnities,6,6.9
debt_service_short,6,0.0
debt_service_long,6,4.1
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,280.2
prior_year_encumbrances,6,11.3
prior_year_vouchers_payable,6,0.0
total_disbursements,6,291.5
payroll,7,105.7
employee_benefits,7,43.2
pension,7,3.7
purchases_of_services,7,88.8
materials_equipment,7,5.1
contributions_indemnities,7,2.0
debt_service_short,7,0.0
debt_service_long,7,5.2
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,253.6
prior_year_encumbrances,7,6.8
prior_year_vouchers_payable,7,0.0
total_disbursements,7,260.4
payroll,8,99.1
employee_benefits,8,36.7
pension,8,0.0
purchases_of_services,8,87.2
materials_equipment,8,5.3
contributions_indemnities,8,5.2
debt_service_short,8,0.0
debt_service_long,8,25.2
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,258.6
prior_year_encumbrances,8,2.7
prior_year_vouchers_payable,8,0.0
total_disbursements,8,261.3
payroll,9,107.0
employee_benefits,9,40.3
pension,9,305.1
purchases_of_services,9,95.4
materials_equipment,9,6.1
contributions_indemnities,9,8.1
debt_service_short,9,0.0
debt_service_long,9,1.2
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,563.3
prior_year_encumbrances,9,4.9
prior_year_vouchers_payable,9,0.0
total_disbursements,9,568.1
payroll,10,99.0
employee_benefits,10,36.5
pension,10,93.9
purchases_of_services,10,83.9
materials_equipment,10,5.7
contributions_indemnities,10,11.3
debt_service_short,10,0.0
debt_service_long,10,0.6
interfund_charges,10,0.0
advances_misc_payments,10,0.0
current_year_appropriation,10,330.8
prior_year_encumbrances,10,4.2
prior_year_vouchers_payable,10,0.0
total_disbursements,10,335.0
payroll,11,98.1
employee_benefits,11,37.7
pension,11,0.0
purchases_of_services,11,90.7
materials_equipment,11,5.9
contributions_indemnities,11,28.7
debt_service_short,11,0.0
debt_service_long,11,15.0
interfund_charges,11,0.0
advances_misc_payments,11,0.0
current_year_appropriation,11,276.1
prior_year_encumbrances,11,2.7
prior_year_vouchers_payable,11,0.0
total_disbursements,11,278.8
payroll,12,147.1
employee_benefits,12,36.1
pension,12,0.0
purchases_of_services,12,74.2
materials_equipment,12,5.2
contributions_indemnities,12,12.8
debt_service_short,12,11.0
debt_service_long,12,9.8
interfund_charges,12,0.0
advances_misc_payments,12,0.0
current_year_appropriation,12,296.3
prior_year_encumbrances,12,2.4
prior_year_vouchers_payable,12,0.0
total_disbursements,12,298.7
payroll,13,1308.7
employee_benefits,13,469.9
pension,13,480.0
purchases_of_services,13,979.4
materials_equipment,13,67.8
contributions_indemnities,13,105.4
debt_service_short,13,11.0
debt_service_long,13,110.4
interfund_charges,13,2.5
advances_misc_payments,13,0.0
current_year_appropriation,13,3535.2
prior_year_encumbrances,13,139.7
prior_year_vouchers_payable,13,102.3
total_disbursements,13,3777.2
