category,fiscal_month,amount
payroll,1,110.4
employee_benefits,1,55.1
pension,1,3.5
purchases_of_services,1,34.5
materials_equipment,1,1.8
contributions_indemnities,1,6.7
debt_service_short,1,0.0
debt_service_long,1,110.5
interfund_charges,1,0.4
advances_misc_payments,1,0.0
current_year_appropriation,1,322.8
prior_year_encumbrances,1,44.0
prior_year_vouchers_payable,1,145.5
total_disbursements,1,512.3
payroll,2,135.5
employee_benefits,2,55.4
pension,2,-0.3
purchases_of_services,2,28.5
materials_equipment,2,5.7
contributions_indemnities,2,15.6
debt_service_short,2,0.0
debt_service_long,2,10.3
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,250.6
prior_year_encumbrances,2,37.9
prior_year_vouchers_payable,2,-22.8
total_disbursements,2,265.7
payroll,3,149.7
employee_benefits,3,48.0
pension,3,10.9
purchases_of_services,3,111.4
materials_equipment,3,3.5
contributions_indemnities,3,65.9
debt_service_short,3,0.1
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,389.5
prior_year_encumbrances,3,15.8
prior_year_vouchers_payable,3,16.4
total_disbursements,3,421.7
payroll,4,153.6
employee_benefits,4,53.4
pension,4,76.5
purchases_of_services,4,51.2
materials_equipment,4,6.0
contributions_indemnities,4,12.2
debt_service_short,4,0.0
debt_service_long,4,3.0
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,355.9
prior_year_encumbrances,4,14.4
prior_year_vouchers_payable,4,60.2
total_disbursements,4,430.5
payroll,5,149.7
employee_benefits,5,71.9
pension,5,2.2
purchases_of_services,5,99.1
materials_equipment,5,4.0
contributions_indemnities,5,73.1
debt_service_short,5,0.0
debt_service_long,5,0.0
interfund_charges,5,6.9
advances_misc_payments,5,0.0
current_year_appropriation,5,406.9
prior_year_encumbrances,5,11.7
prior_year_vouchers_payable,5,-16.4
total_disbursements,5,402.3
payroll,6,147.1
employee_benefits,6,52.6
pension,6,3.3
purchases_of_services,6,59.5
materials_equipment,6,6.0
contributions_indemnities,6,13.0
debt_service_short,6,0.1
debt_service_long,6,3.7
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,285.3
prior_year_encumbrances,6,5.6
prior_year_vouchers_payable,6,-8.7
total_disbursements,6,282.2
payroll,7,187.4
employee_benefits,7,62.1
pension,7,-0.4
purchases_of_services,7,59.6
materials_equipment,7,3.7
contributions_indemnities,7,5.1
debt_service_short,7,0.0
debt_service_long,7,41.8
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,359.3
prior_year_encumbrances,7,6.8
prior_year_vouchers_payable,7,0.9
total_disbursements,7,366.9
payroll,8,155.4
employee_benefits,8,37.9
pension,8,-0.3
purchases_of_services,8,83.2
materials_equipment,8,7.7
contributions_indemnities,8,9.4
debt_service_short,8,0.0
debt_service_long,8,0.0
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,293.3
prior_year_encumbrances,8,9.0
prior_year_vouchers_payable,8,1.4
total_disbursements,8,303.7
payroll,9,136.2
employee_benefits,9,52.3
pension,9,652.6
purchases_of_services,9,91.5
materials_equipment,9,5.8
contributions_indemnities,9,78.2
debt_service_short,9,0.1
debt_service_long,9,0.0
interfund_charges,9,1.6
advances_misc_payments,9,0.0
current_year_appropriation,9,1018.3
prior_year_encumbrances,9,4.3
prior_year_vouchers_payable,9,-92.5
total_disbursements,9,930.1
payroll,10,148.7
employee_benefits,10,55.9
pension,10,-0.3
purchases_of_services,10,52.4
materials_equipment,10,5.0
contributions_indemnities,10,3.9
debt_service_short,10,0.0
debt_service_long,10,18.9
interfund_charges,10,1.1
advances_misc_payments,10,0.0
current_year_appropriation,10,285.7
prior_year_encumbrances,10,1.7
prior_year_vouchers_payable,10,105.9
total_disbursements,10,393.3
payroll,11,137.5
employee_benefits,11,62.7
pension,11,-0.3
purchases_of_services,11,109.0
materials_equipment,11,6.9
contributions_indemnities,11,4.0
debt_service_short,11,0.0
debt_service_long,11,0.0
interfund_charges,11,0.0
advances_misc_payments,11,0.0
current_year_appropriation,11,319.8
prior_year_encumbrances,11,24.2
prior_year_vouchers_payable,11,-15.1
total_disbursements,11,329.0
payroll,12,157.0
employee_benefits,12,46.0
pension,12,-6.8
purchases_of_services,12,57.6
materials_equipment,12,6.5
contributions_indemnities,12,86.5
debt_service_short,12,0.1
debt_service_long,12,0.0
interfund_charges,12,2.8
advances_misc_payments,12,0.0
current_year_appropriation,12,349.7
prior_year_encumbrances,12,2.7
prior_year_vouchers_payable,12,-8.3
total_disbursements,12,344.2
payroll,13,1768.1
employee_benefits,13,653.3
pension,13,740.4
purchases_of_services,13,837.5
materials_equipment,13,62.6
contributions_indemnities,13,373.6
debt_service_short,13,0.5
debt_service_long,13,188.2
interfund_charges,13,12.7
advances_misc_payments,13,0.0
current_year_appropriation,13,4636.9
prior_year_encumbrances,13,178.3
prior_year_vouchers_payable,13,166.6
total_disbursements,13,4981.8
