category,fiscal_month,amount
payroll,1,79.5
employee_benefits,1,42.8
pension,1,3.7
purchases_of_services,1,39.6
materials_equipment,1,3.2
contributions_indemnities,1,19.4
debt_service_short,1,0.0
debt_service_long,1,18.7
interfund_charges,1,0.3
advances_misc_payments,1,0.0
current_year_appropriation,1,207.2
prior_year_encumbrances,1,48.1
prior_year_vouchers_payable,1,22.8
total_disbursements,1,278.2
payroll,2,108.8
employee_benefits,2,42.3
pension,2,-6.5
purchases_of_services,2,31.6
materials_equipment,2,5.0
contributions_indemnities,2,4.6
debt_service_short,2,0.0
debt_service_long,2,66.5
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,252.3
prior_year_encumbrances,2,19.0
prior_year_vouchers_payable,2,33.6
total_disbursements,2,304.9
payroll,3,122.7
employee_benefits,3,51.8
pension,3,4.0
purchases_of_services,3,84.1
materials_equipment,3,8.5
contributions_indemnities,3,4.2
debt_service_short,3,0.0
debt_service_long,3,0.1
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,275.5
prior_year_encumbrances,3,18.2
prior_year_vouchers_payable,3,2.1
total_disbursements,3,295.7
payroll,4,154.3
employee_benefits,4,54.3
pension,4,55.8
purchases_of_services,4,68.8
materials_equipment,4,9.1
contributions_indemnities,4,9.9
debt_service_short,4,0.0
debt_service_long,4,0.0
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,352.2
prior_year_encumbrances,4,7.1
prior_year_vouchers_payable,4,18.1
total_disbursements,4,377.4
payroll,5,107.9
employee_benefits,5,43.0
pension,5,-7.4
purchases_of_services,5,52.1
materials_equipment,5,4.4
contributions_indemnities,5,4.4
debt_service_short,5,0.0
debt_service_long,5,10.5
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,214.8
prior_year_encumbrances,5,3.2
prior_year_vouchers_payable,5,-23.3
total_disbursements,5,194.7
payroll,6,121.0
employee_benefits,6,42.8
pension,6,-2.1
purchases_of_services,6,71.0
materials_equipment,6,4.6
contributions_indemnities,6,14.9
debt_service_short,6,0.0
debt_service_long,6,9.2
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,261.3
prior_year_encumbrances,6,4.5
prior_year_vouchers_payable,6,23.1
total_disbursements,6,288.9
payroll,7,116.3
employee_benefits,7,40.7
pension,7,-6.1
purchases_of_services,7,50.9
materials_equipment,7,5.0
contributions_indemnities,7,2.3
debt_service_short,7,0.0
debt_service_long,7,21.0
interfund_charges,7,0.5
advances_misc_payments,7,0.0
current_year_appropriation,7,230.5
prior_year_encumbrances,7,6.8
prior_year_vouchers_payable,7,10.9
total_disbursements,7,248.3
payroll,8,110.1
employee_benefits,8,40.8
pension,8,-5.7
purchases_of_services,8,54.5
materials_equipment,8,4.9
contributions_indemnities,8,9.8
debt_service_short,8,0.0
debt_service_long,8,0.5
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,214.8
prior_year_encumbrances,8,2.2
prior_year_vouchers_payable,8,-8.9
total_disbursements,8,208.2
payroll,9,154.5
employee_benefits,9,39.2
pension,9,535.8
purchases_of_services,9,82.9
materials_equipment,9,5.5
contributions_indemnities,9,1.7
debt_service_short,9,0.0
debt_service_long,9,0.1
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,819.7
prior_year_encumbrances,9,0.5
prior_year_vouchers_payable,9,-115.1
total_disbursements,9,705.1
payroll,10,104.0
employee_benefits,10,41.2
pension,10,-2.3
purchases_of_services,10,51.9
materials_equipment,10,6.7
contributions_indemnities,10,3.8
debt_service_short,10,0.0
debt_service_long,10,0.0
interfund_charges,10,0.3
advances_misc_payments,10,0.0
current_year_appropriation,10,205.6
prior_year_encumbrances,10,4.2
prior_year_vouchers_payable,10,115.5
total_disbursements,10,325.3
payroll,11,130.4
employee_benefits,11,35.9
pension,11,-2.4
purchases_of_services,11,63.4
materials_equipment,11,5.2
contributions_indemnities,11,72.8
debt_service_short,11,0.0
debt_service_long,11,5.2
interfund_charges,11,0.0
advances_misc_payments,11,0.0
current_year_appropriation,11,310.5
prior_year_encumbrances,11,1.0
prior_year_vouchers_payable,11,4.6
total_disbursements,11,316.1
payroll,12,126.3
employee_benefits,12,71.6
pension,12,-5.5
purchases_of_services,12,61.7
materials_equipment,12,7.0
contributions_indemnities,12,3.2
debt_service_short,12,0.1
debt_service_long,12,0.0
interfund_charges,12,5.9
advances_misc_payments,12,0.0
current_year_appropriation,12,270.3
prior_year_encumbrances,12,1.6
prior_year_vouchers_payable,12,-9.2
total_disbursements,12,262.7
payroll,13,1435.7
employee_benefits,13,546.4
pension,13,561.3
purchases_of_services,13,712.4
materials_equipment,13,69.1
contributions_indemnities,13,150.9
debt_service_short,13,0.1
debt_service_long,13,131.9
interfund_charges,13,7.0
advances_misc_payments,13,0.0
current_year_appropriation,13,3614.8
prior_year_encumbrances,13,116.3
prior_year_vouchers_payable,13,74.3
total_disbursements,13,3805.4
