category,fiscal_month,amount
payroll,1,71.0
employee_benefits,1,34.8
pension,1,3.7
purchases_of_services,1,46.8
materials_equipment,1,3.9
contributions_indemnities,1,13.0
debt_service_short,1,0.0
debt_service_long,1,8.4
interfund_charges,1,0.0
advances_misc_payments,1,0.0
current_year_appropriation,1,181.6
prior_year_encumbrances,1,28.0
prior_year_vouchers_payable,1,31.3
total_disbursements,1,240.8
payroll,2,113.0
employee_benefits,2,42.7
pension,2,-4.2
purchases_of_services,2,46.3
materials_equipment,2,4.7
contributions_indemnities,2,3.3
debt_service_short,2,0.0
debt_service_long,2,62.9
interfund_charges,2,0.5
advances_misc_payments,2,0.0
current_year_appropriation,2,269.2
prior_year_encumbrances,2,11.0
prior_year_vouchers_payable,2,49.6
total_disbursements,2,329.8
payroll,3,102.2
employee_benefits,3,36.1
pension,3,6.4
purchases_of_services,3,61.4
materials_equipment,3,7.9
contributions_indemnities,3,4.5
debt_service_short,3,0.0
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,218.5
prior_year_encumbrances,3,6.6
prior_year_vouchers_payable,3,-22.4
total_disbursements,3,202.7
payroll,4,101.4
employee_benefits,4,37.7
pension,4,59.4
purchases_of_services,4,66.9
materials_equipment,4,5.8
contributions_indemnities,4,10.5
debt_service_short,4,0.0
debt_service_long,4,0.0
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,281.7
prior_year_encumbrances,4,2.8
prior_year_vouchers_payable,4,34.7
total_disbursements,4,319.2
payroll,5,142.8
employee_benefits,5,45.9
pension,5,-4.8
purchases_of_services,5,61.9
materials_equipment,5,5.5
contributions_indemnities,5,40.0
debt_service_short,5,0.0
debt_service_long,5,5.1
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,296.2
prior_year_encumbrances,5,2.9
prior_year_vouchers_payable,5,-36.5
total_disbursements,5,262.7
payroll,6,100.4
employee_benefits,6,43.5
pension,6,-8.2
purchases_of_services,6,47.4
materials_equipment,6,5.3
contributions_indemnities,6,8.9
debt_service_short,6,0.0
debt_service_long,6,4.7
interfund_charges,6,0.5
advances_misc_payments,6,0.0
current_year_appropriation,6,202.5
prior_year_encumbrances,6,1.9
prior_year_vouchers_payable,6,42.5
total_disbursements,6,247.0
payroll,7,116.5
employee_benefits,7,48.1
pension,7,-1.3
purchases_of_services,7,65.2
materials_equipment,7,7.0
contributions_indemnities,7,5.3
debt_service_short,7,0.0
debt_service_long,7,30.6
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,271.2
prior_year_encumbrances,7,1.6
prior_year_vouchers_payable,7,-33.2
total_disbursements,7,239.6
payroll,8,99.2
employee_benefits,8,29.7
pension,8,104.5
purchases_of_services,8,51.6
materials_equipment,8,4.2
contributions_indemnities,8,1.8
debt_service_short,8,0.0
debt_service_long,8,0.9
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,292.0
prior_year_encumbrances,8,5.4
prior_year_vouchers_payable,8,20.5
total_disbursements,8,317.8
payroll,9,106.7
employee_benefits,9,48.9
pension,9,303.6
purchases_of_services,9,78.9
materials_equipment,9,4.6
contributions_indemnities,9,12.1
debt_service_short,9,0.0
debt_service_long,9,0.2
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,555.1
prior_year_encumbrances,9,1.2
prior_year_vouchers_payable,9,-147.6
total_disbursements,9,408.8
payroll,10,99.0
employee_benefits,10,32.4
pension,10,159.3
purchases_of_services,10,66.6
materials_equipment,10,5.5
contributions_indemnities,10,4.7
debt_service_short,10,0.0
debt_service_long,10,0.0
interfund_charges,10,0.0
advances_misc_payments,10,0.0
current_year_appropriation,10,367.6
prior_year_encumbrances,10,1.1
prior_year_vouchers_payable,10,145.4
total_disbursements,10,514.1
payroll,11,148.7
employee_benefits,11,43.0
pension,11,-1.5
purchases_of_services,11,43.5
materials_equipment,11,3.9
contributions_indemnities,11,32.5
debt_service_short,11,0.0
debt_service_long,11,5.0
interfund_charges,11,0.0
advances_misc_payments,11,0.0
current_year_appropriation,11,275.0
prior_year_encumbrances,11,0.4
prior_year_vouchers_payable,11,22.1
total_disbursements,11,297.5
payroll,12,102.5
employee_benefits,12,54.5
pension,12,-2.4
purchases_of_services,12,35.0
materials_equipment,12,5.7
contributions_indemnities,12,1.6
debt_service_short,12,1.0
debt_service_long,12,0.0
interfund_charges,12,0.0
advances_misc_payments,12,0.0
current_year_appropriation,12,198.0
prior_year_encumbrances,12,1.1
prior_year_vouchers_payable,12,-7.1
total_disbursements,12,192.0
payroll,13,1303.3
employee_benefits,13,497.1
pension,13,614.5
purchases_of_services,13,671.5
materials_equipment,13,64.1
contributions_indemnities,13,138.2
debt_service_short,13,1.0
debt_service_long,13,117.9
interfund_charges,13,1.0
advances_misc_payments,13,0.0
current_year_appropriation,13,3408.6
prior_year_encumbrances,13,64.1
prior_year_vouchers_payable,13,99.2
total_disbursements,13,3572.0
