category,fiscal_month,amount
payroll,1,50.4
employee_benefits,1,45.9
pension,1,3.6
purchases_of_services,1,33.3
materials_equipment,1,5.1
contributions_indemnities,1,19.4
debt_service_short,1,0.2
debt_service_long,1,118.6
interfund_charges,1,0.0
advances_misc_payments,1,0.0
current_year_appropriation,1,276.3
prior_year_encumbrances,1,41.0
prior_year_vouchers_payable,1,173.8
total_disbursements,1,491.1
payroll,2,202.6
employee_benefits,2,41.5
pension,2,-0.5
purchases_of_services,2,49.4
materials_equipment,2,2.1
contributions_indemnities,2,1.6
debt_service_short,2,0.0
debt_service_long,2,0.3
interfund_charges,2,0.4
advances_misc_payments,2,0.0
current_year_appropriation,2,297.2
prior_year_encumbrances,2,25.1
prior_year_vouchers_payable,2,8.8
total_disbursements,2,331.1
payroll,3,136.7
employee_benefits,3,46.3
pension,3,16.8
purchases_of_services,3,68.6
materials_equipment,3,3.6
contributions_indemnities,3,11.9
debt_service_short,3,0.1
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,283.9
prior_year_encumbrances,3,24.5
prior_year_vouchers_payable,3,-22.3
total_disbursements,3,286.1
payroll,4,150.8
employee_benefits,4,48.8
pension,4,81.0
purchases_of_services,4,77.6
materials_equipment,4,6.1
contributions_indemnities,4,65.4
debt_service_short,4,0.0
debt_service_long,4,0.0
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,429.7
prior_year_encumbrances,4,24.3
prior_year_vouchers_payable,4,59.2
total_disbursements,4,513.2
payroll,5,158.5
employee_benefits,5,60.9
pension,5,-0.3
purchases_of_services,5,63.1
materials_equipment,5,5.7
contributions_indemnities,5,13.9
debt_service_short,5,0.0
debt_service_long,5,0.0
interfund_charges,5,20.2
advances_misc_payments,5,0.0
current_year_appropriation,5,322.0
prior_year_encumbrances,5,8.0
prior_year_vouchers_payable,5,-8.5
total_disbursements,5,321.5
payroll,6,183.1
employee_benefits,6,45.9
pension,6,3.2
purchases_of_services,6,74.7
materials_equipment,6,2.7
contributions_indemnities,6,66.0
debt_service_short,6,0.0
debt_service_long,6,5.2
interfund_charges,6,4.4
advances_misc_payments,6,0.0
current_year_appropriation,6,385.2
prior_year_encumbrances,6,7.3
prior_year_vouchers_payable,6,-35.8
total_disbursements,6,356.7
payroll,7,134.6
employee_benefits,7,45.2
pension,7,-0.3
purchases_of_services,7,48.7
materials_equipment,7,6.0
contributions_indemnities,7,7.8
debt_service_short,7,1.0
debt_service_long,7,43.0
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,286.0
prior_year_encumbrances,7,5.1
prior_year_vouchers_payable,7,43.8
total_disbursements,7,334.9
payroll,8,146.1
employee_benefits,8,55.5
pension,8,-0.3
purchases_of_services,8,62.8
materials_equipment,8,2.9
contributions_indemnities,8,20.0
debt_service_short,8,0.0
debt_service_long,8,0.3
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,287.1
prior_year_encumbrances,8,7.4
prior_year_vouchers_payable,8,-21.3
total_disbursements,8,273.3
payroll,9,145.0
employee_benefits,9,52.7
pension,9,531.2
purchases_of_services,9,100.3
materials_equipment,9,6.7
contributions_indemnities,9,65.7
debt_service_short,9,0.1
debt_service_long,9,0.0
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,901.7
prior_year_encumbrances,9,10.1
prior_year_vouchers_payable,9,-25.0
total_disbursements,9,886.9
payroll,10,129.4
employee_benefits,10,47.9
pension,10,-0.3
purchases_of_services,10,78.7
materials_equipment,10,3.5
contributions_indemnities,10,18.9
debt_service_short,10,0.0
debt_service_long,10,0.0
interfund_charges,10,0.0
advances_misc_payments,10,0.0
current_year_appropriation,10,278.1
prior_year_encumbrances,10,1.5
prior_year_vouchers_payable,10,-281.1
total_disbursements,10,-1.5
payroll,11,129.8
employee_benefits,11,58.1
pension,11,-4.0
purchases_of_services,11,80.6
materials_equipment,11,5.8
contributions_indemnities,11,2.4
debt_service_short,11,0.0
debt_service_long,11,0.0
interfund_charges,11,0.0
advances_misc_payments,11,0.0
current_year_appropriation,11,272.6
prior_year_encumbrances,11,1.5
prior_year_vouchers_payable,11,327.9
total_disbursements,11,602.1
payroll,12,128.8
employee_benefits,12,51.5
pension,12,-1.0
purchases_of_services,12,59.7
materials_equipment,12,6.5
contributions_indemnities,12,80.2
debt_service_short,12,9.7
debt_service_long,12,0.0
interfund_charges,12,0.0
advances_misc_payments,12,0.0
current_year_appropriation,12,335.5
prior_year_encumbrances,12,3.0
prior_year_vouchers_payable,12,-43.3
total_disbursements,12,295.2
payroll,13,1695.7
employee_benefits,13,600.1
pension,13,628.9
purchases_of_services,13,797.3
materials_equipment,13,56.8
contributions_indemnities,13,373.2
debt_service_short,13,11.2
debt_service_long,13,167.3
interfund_charges,13,25.0
advances_misc_payments,13,0.0
current_year_appropriation,13,4355.4
prior_year_encumbrances,13,159.1
prior_year_vouchers_payable,13,176.2
total_disbursements,13,4690.6
