category,fiscal_month,amount
payroll,1,69.7
employee_benefits,1,45.8
pension,1,3.7
purchases_of_services,1,42.6
materials_equipment,1,3.0
contributions_indemnities,1,14.3
debt_service_short,1,0.0
debt_service_long,1,96.1
interfund_charges,1,0.4
advances_misc_payments,1,0.0
current_year_appropriation,1,275.5
prior_year_encumbrances,1,38.3
prior_year_vouchers_payable,1,77.4
total_disbursements,1,391.2
payroll,2,172.3
employee_benefits,2,36.2
pension,2,-6.5
purchases_of_services,2,50.8
materials_equipment,2,3.8
contributions_indemnities,2,5.0
debt_service_short,2,0.1
debt_service_long,2,0.5
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,262.2
prior_year_encumbrances,2,25.3
prior_year_vouchers_payable,2,-24.5
total_disbursements,2,263.0
payroll,3,133.4
employee_benefits,3,65.6
pension,3,4.8
purchases_of_services,3,76.3
materials_equipment,3,8.5
contributions_indemnities,3,10.2
debt_service_short,3,0.1
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,298.9
prior_year_encumbrances,3,19.3
prior_year_vouchers_payable,3,-9.5
total_disbursements,3,308.8
payroll,4,127.2
employee_benefits,4,33.7
pension,4,64.2
purchases_of_services,4,89.1
materials_equipment,4,6.8
contributions_indemnities,4,8.8
debt_service_short,4,0.0
debt_service_long,4,0.6
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,330.4
prior_year_encumbrances,4,9.0
prior_year_vouchers_payable,4,89.8
total_disbursements,4,429.2
payroll,5,135.9
employee_benefits,5,42.2
pension,5,-6.0
purchases_of_services,5,61.0
materials_equipment,5,5.3
contributions_indemnities,5,11.5
debt_service_short,5,0.0
debt_service_long,5,9.2
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,259.2
prior_year_encumbrances,5,6.7
prior_year_vouchers_payable,5,31.0
total_disbursements,5,296.8
payroll,6,121.6
employee_benefits,6,46.2
pension,6,-2.5
purchases_of_services,6,48.2
materials_equipment,6,6.1
contributions_indemnities,6,5.0
debt_service_short,6,0.1
debt_service_long,6,7.4
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,232.1
prior_year_encumbrances,6,3.4
prior_year_vouchers_payable,6,5.8
total_disbursements,6,241.2
payroll,7,179.9
employee_benefits,7,47.0
pension,7,-6.5
purchases_of_services,7,61.3
materials_equipment,7,6.9
contributions_indemnities,7,5.5
debt_service_short,7,0.4
debt_service_long,7,31.2
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,325.6
prior_year_encumbrances,7,4.3
prior_year_vouchers_payable,7,-26.1
total_disbursements,7,303.9
payroll,8,134.5
employee_benefits,8,50.5
pension,8,-5.6
purchases_of_services,8,63.5
materials_equipment,8,6.8
contributions_indemnities,8,3.5
debt_service_short,8,0.0
debt_service_long,8,4.3
interfund_charges,8,1.8
advances_misc_payments,8,10.2
current_year_appropriation,8,269.5
prior_year_encumbrances,8,6.4
prior_year_vouchers_payable,8,26.1
total_disbursements,8,301.9
payroll,9,127.5
employee_benefits,9,69.9
pension,9,511.9
purchases_of_services,9,79.5
materials_equipment,9,7.8
contributions_indemnities,9,9.9
debt_service_short,9,0.0
debt_service_long,9,0.5
interfund_charges,9,0.0
advances_misc_payments,9,10.2
current_year_appropriation,9,817.2
prior_year_encumbrances,9,5.9
prior_year_vouchers_payable,9,0.0
total_disbursements,9,823.1
payroll,10,127.5
employee_benefits,10,50.5
pension,10,95.0
purchases_of_services,10,80.5
materials_equipment,10,9.0
contributions_indemnities,10,5.7
debt_service_short,10,0.0
debt_service_long,10,0.0
interfund_charges,10,0.1
advances_misc_payments,10,10.2
current_year_appropriation,10,378.6
prior_year_encumbrances,10,2.7
prior_year_vouchers_payable,10,0.0
total_disbursements,10,381.3
payroll,11,139.4
employee_benefits,11,55.1
pension,11,-3.1
purchases_of_services,11,59.9
materials_equipment,11,8.6
contributions_indemnities,11,108.5
debt_service_short,11,0.0
debt_service_long,11,0.0
interfund_charges,11,0.9
advances_misc_payments,11,10.2
current_year_appropriation,11,379.5
prior_year_encumbrances,11,1.0
prior_year_vouchers_payable,11,0.0
total_disbursements,11,380.5
payroll,12,131.9
employee_benefits,12,52.0
pension,12,-2.6
purchases_of_services,12,78.6
materials_equipment,12,8.9
contributions_indemnities,12,8.1
debt_service_short,12,4.6
debt_service_long,12,2.2
interfund_charges,12,5.9
advances_misc_payments,12,10.2
current_year_appropriation,12,299.8
prior_year_encumbrances,12,2.0
prior_year_vouchers_payable,12,0.0
total_disbursements,12,301.7
payroll,13,1600.7
employee_benefits,13,594.7
pension,13,646.8
purchases_of_services,13,791.3
materials_equipment,13,81.6
contributions_indemnities,13,196.0
debt_service_short,13,5.3
debt_service_long,13,152.1
interfund_charges,13,9.0
advances_misc_payments,13,50.9
current_year_appropriation,13,4128.4
prior_year_encumbrances,13,124.3
prior_year_vouchers_payable,13,170.1
total_disbursements,13,4422.8
