category,fiscal_month,amount
payroll,1,71.0
employee_benefits,1,34.8
pension,1,3.7
purchases_of_services,1,46.8
materials_equipment,1,3.9
contributions_indemnities,1,13.0
debt_service_short,1,0.0
debt_service_long,1,8.4
interfund_charges,1,0.0
advances_misc_payments,1,0.0
current_year_appropriation,1,181.6
prior_year_encumbrances,1,28.0
prior_year_vouchers_payable,1,31.3
total_disbursements,1,240.8
payroll,2,113.0
employee_benefits,2,42.7
pension,2,-4.2
purchases_of_services,2,46.3
materials_equipment,2,4.7
contributions_indemnities,2,3.3
debt_service_short,2,0.0
debt_service_long,2,62.9
interfund_charges,2,0.5
advances_misc_payments,2,0.0
current_year_appropriation,2,269.2
prior_year_encumbrances,2,11.0
prior_year_vouchers_payable,2,49.6
total_disbursements,2,329.8
payroll,3,102.2
employee_benefits,3,36.1
pension,3,6.4
purchases_of_services,3,61.4
materials_equipment,3,7.9
contributions_indemnities,3,4.5
debt_service_short,3,0.0
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,218.5
prior_year_encumbrances,3,6.6
prior_year_vouchers_payable,3,-22.4
total_disbursements,3,202.7
payroll,4,101.4
employee_benefits,4,37.7
pension,4,59.4
purchases_of_services,4,66.9
materials_equipment,4,5.8
contributions_indemnities,4,10.5
debt_service_short,4,0.0
debt_service_long,4,0.0
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,281.7
prior_year_encumbrances,4,2.8
prior_year_vouchers_payable,4,34.7
total_disbursements,4,319.2
payroll,5,140.8
employee_benefits,5,42.3
pension,5,-1.5
purchases_of_services,5,53.2
materials_equipment,5,4.7
contributions_indemnities,5,42.3
debt_service_short,5,0.0
debt_service_long,5,5.2
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,286.9
prior_year_encumbrances,5,5.4
prior_year_vouchers_payable,5,-4.0
total_disbursements,5,288.4
payroll,6,101.5
employee_benefits,6,39.2
pension,6,-1.5
purchases_of_services,6,51.6
materials_equipment,6,5.8
contributions_indemnities,6,7.8
debt_service_short,6,0.0
debt_service_long,6,5.4
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,209.7
prior_year_encumbrances,6,3.8
prior_year_vouchers_payable,6,9.0
total_disbursements,6,222.5
payroll,7,109.9
employee_benefits,7,42.2
pension,7,3.2
purchases_of_services,7,55.0
materials_equipment,7,6.1
contributions_indemnities,7,3.5
debt_service_short,7,0.0
debt_service_long,7,31.0
interfund_charges,7,0.5
advances_misc_payments,7,0.0
current_year_appropriation,7,251.4
prior_year_encumbrances,7,3.0
prior_year_vouchers_payable,7,-5.9
total_disbursements,7,248.5
payroll,8,100.5
employee_benefits,8,42.3
pension,8,-1.5
purchases_of_services,8,65.0
materials_equipment,8,5.1
contributions_indemnities,8,3.7
debt_service_short,8,0.0
debt_service_long,8,0.5
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,215.6
prior_year_encumbrances,8,2.8
prior_year_vouchers_payable,8,8.9
total_disbursements,8,227.3
payroll,9,101.6
employee_benefits,9,40.7
pension,9,452.2
purchases_of_services,9,78.7
materials_equipment,9,6.0
contributions_indemnities,9,8.1
debt_service_short,9,0.0
debt_service_long,9,0.1
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,687.3
prior_year_encumbrances,9,2.7
prior_year_vouchers_payable,9,-5.5
total_disbursements,9,684.5
payroll,10,101.3
employee_benefits,10,40.2
pension,10,106.1
purchases_of_services,10,63.2
materials_equipment,10,7.1
contributions_indemnities,10,4.2
debt_service_short,10,0.0
debt_service_long,10,0.5
interfund_charges,10,0.5
advances_misc_payments,10,0.0
current_year_appropriation,10,323.0
prior_year_encumbrances,10,1.8
prior_year_vouchers_payable,10,17.1
total_disbursements,10,341.9
payroll,11,140.1
employee_benefits,11,43.3
pension,11,-1.5
purchases_of_services,11,55.2
materials_equipment,11,6.0
contributions_indemnities,11,2.0
debt_service_short,11,0.0
debt_service_long,11,5.5
interfund_charges,11,1.3
advances_misc_payments,11,0.0
current_year_appropriation,11,251.9
prior_year_encumbrances,11,1.1
prior_year_vouchers_payable,11,-0.6
total_disbursements,11,252.4
payroll,12,101.3
employee_benefits,12,40.6
pension,12,-1.5
purchases_of_services,12,54.2
materials_equipment,12,5.9
contributions_indemnities,12,30.4
debt_service_short,12,8.0
debt_service_long,12,0.0
interfund_charges,12,6.2
advances_misc_payments,12,0.0
current_year_appropriation,12,245.0
prior_year_encumbrances,12,1.1
prior_year_vouchers_payable,12,7.4
total_disbursements,12,253.5
payroll,13,1284.5
employee_benefits,13,482.0
pension,13,619.3
purchases_of_services,13,697.4
materials_equipment,13,68.8
contributions_indemnities,13,133.4
debt_service_short,13,8.0
debt_service_long,13,119.4
interfund_charges,13,9.0
advances_misc_payments,13,0.0
current_year_appropriation,13,3421.9
prior_year_encumbrances,13,70.1
prior_year_vouchers_payable,13,119.5
total_disbursements,13,3611.5
