category,fiscal_month,amount
payroll,1,83.2
employee_benefits,1,40.0
pension,1,3.7
purchases_of_services,1,52.9
materials_equipment,1,1.9
contributions_indemnities,1,15.1
debt_service_short,1,0.0
debt_service_long,1,34.7
interfund_charges,1,2.5
advances_misc_payments,1,0.0
current_year_appropriation,1,234.0
prior_year_encumbrances,1,51.9
prior_year_vouchers_payable,1,55.2
total_disbursements,1,341.1
payroll,2,110.2
employee_benefits,2,34.0
pension,2,-3.4
purchases_of_services,2,68.2
materials_equipment,2,4.2
contributions_indemnities,2,5.1
debt_service_short,2,0.0
debt_service_long,2,1.1
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,219.4
prior_year_encumbrances,2,31.1
prior_year_vouchers_payable,2,45.9
total_disbursements,2,296.4
payroll,3,113.9
employee_benefits,3,42.4
pension,3,10.9
purchases_of_services,3,63.1
materials_equipment,3,7.6
contributions_indemnities,3,3.4
debt_service_short,3,0.0
debt_service_long,3,11.1
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,252.4
prior_year_encumbrances,3,8.8
prior_year_vouchers_payable,3,-1.1
total_disbursements,3,260.1
payroll,4,104.2
employee_benefits,4,41.4
pension,4,51.8
purchases_of_services,4,66.6
materials_equipment,4,5.0
contributions_indemnities,4,8.9
debt_service_short,4,0.0
debt_service_long,4,0.6
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,278.5
prior_year_encumbrances,4,5.1
prior_year_vouchers_payable,4,-0.9
total_disbursements,4,282.7
payroll,5,103.5
employee_benefits,5,40.9
pension,5,-3.2
purchases_of_services,5,93.3
materials_equipment,5,5.5
contributions_indemnities,5,2.2
debt_service_short,5,0.0
debt_service_long,5,5.6
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,247.8
prior_year_encumbrances,5,1.9
prior_year_vouchers_payable,5,-0.9
total_disbursements,5,248.8
payroll,6,142.2
employee_benefits,6,43.8
pension,6,1.2
purchases_of_services,6,97.0
materials_equipment,6,4.4
contributions_indemnities,6,9.9
debt_service_short,6,0.0
debt_service_long,6,5.9
interfund_charges,6,0.0
advances_misc_payments,6,0.0
current_year_appropriation,6,304.4
prior_year_encumbrances,6,2.1
prior_year_vouchers_payable,6,0.0
total_disbursements,6,306.5
payroll,7,108.4
employee_benefits,7,31.1
pension,7,-2.5
purchases_of_services,7,86.2
materials_equipment,7,4.1
contributions_indemnities,7,2.1
debt_service_short,7,0.0
debt_service_long,7,25.2
interfund_charges,7,0.0
advances_misc_payments,7,0.0
current_year_appropriation,7,254.6
prior_year_encumbrances,7,1.5
prior_year_vouchers_payable,7,0.0
total_disbursements,7,256.1
payroll,8,98.8
employee_benefits,8,41.4
pension,8,-1.8
purchases_of_services,8,86.8
materials_equipment,8,5.0
contributions_indemnities,8,1.9
debt_service_short,8,0.0
debt_service_long,8,1.2
interfund_charges,8,0.0
advances_misc_payments,8,0.0
current_year_appropriation,8,233.3
prior_year_encumbrances,8,5.4
prior_year_vouchers_payable,8,0.0
total_disbursements,8,238.7
payroll,9,109.3
employee_benefits,9,46.3
pension,9,349.5
purchases_of_services,9,72.2
materials_equipment,9,4.1
contributions_indemnities,9,8.3
debt_service_short,9,0.0
debt_service_long,9,3.4
interfund_charges,9,0.0
advances_misc_payments,9,0.0
current_year_appropriation,9,593.1
prior_year_encumbrances,9,1.8
prior_year_vouchers_payable,9,0.0
total_disbursements,9,594.9
payroll,10,100.1
employee_benefits,10,44.6
pension,10,90.8
purchases_of_services,10,124.2
materials_equipment,10,7.3
contributions_indemnities,10,5.8
debt_service_short,10,0.0
debt_service_long,10,12.3
interfund_charges,10,0.0
advances_misc_payments,10,0.0
current_year_appropriation,10,385.1
prior_year_encumbrances,10,3.1
prior_year_vouchers_payable,10,0.0
total_disbursements,10,388.2
payroll,11,99.9
employee_benefits,11,36.7
pension,11,-2.2
purchases_of_services,11,87.9
materials_equipment,11,4.7
contributions_indemnities,11,40.6
debt_service_short,11,0.0
debt_service_long,11,4.2
interfund_charges,11,0.0
advances_misc_payments,11,0.0
current_year_appropriation,11,271.8
prior_year_encumbrances,11,1.3
prior_year_vouchers_payable,11,0.0
total_disbursements,11,273.1
payroll,12,137.6
employee_benefits,12,38.7
pension,12,-2.4
purchases_of_services,12,79.9
materials_equipment,12,7.6
contributions_indemnities,12,6.1
debt_service_short,12,5.3
debt_service_long,12,-0.1
interfund_charges,12,0.5
advances_misc_payments,12,0.0
current_year_appropriation,12,273.2
prior_year_encumbrances,12,1.5
prior_year_vouchers_payable,12,0.0
total_disbursements,12,274.7
payroll,13,1311.3
employee_benefits,13,481.3
pension,13,492.4
purchases_of_services,13,978.3
materials_equipment,13,61.4
contributions_indemnities,13,109.4
debt_service_short,13,5.3
debt_service_long,13,105.2
interfund_charges,13,3.0
advances_misc_payments,13,0.0
current_year_appropriation,13,3547.6
prior_year_encumbrances,13,115.5
prior_year_vouchers_payable,13,98.2
total_disbursements,13,3761.2
