category,fiscal_month,amount
payroll,1,69.7
employee_benefits,1,45.8
pension,1,3.7
purchases_of_services,1,42.6
materials_equipment,1,3.0
contributions_indemnities,1,14.3
debt_service_short,1,0.0
debt_service_long,1,96.1
interfund_charges,1,0.4
advances_misc_payments,1,0.0
current_year_appropriation,1,275.5
prior_year_encumbrances,1,38.3
prior_year_vouchers_payable,1,77.4
total_disbursements,1,391.2
payroll,2,172.3
employee_benefits,2,36.2
pension,2,-6.5
purchases_of_services,2,50.8
materials_equipment,2,3.8
contributions_indemnities,2,5.0
debt_service_short,2,0.1
debt_service_long,2,0.5
interfund_charges,2,0.0
advances_misc_payments,2,0.0
current_year_appropriation,2,262.2
prior_year_encumbrances,2,25.3
prior_year_vouchers_payable,2,-24.5
total_disbursements,2,263.0
payroll,3,133.4
employee_benefits,3,65.6
pension,3,4.8
purchases_of_services,3,76.3
materials_equipment,3,8.5
contributions_indemnities,3,10.2
debt_service_short,3,0.1
debt_service_long,3,0.0
interfund_charges,3,0.0
advances_misc_payments,3,0.0
current_year_appropriation,3,298.9
prior_year_encumbrances,3,19.3
prior_year_vouchers_payable,3,-9.5
total_disbursements,3,308.8
payroll,4,127.2
employee_benefits,4,33.7
pension,4,64.2
purchases_of_services,4,89.1
materials_equipment,4,6.8
contributions_indemnities,4,8.8
debt_service_short,4,0.0
debt_service_long,4,0.6
interfund_charges,4,0.0
advances_misc_payments,4,0.0
current_year_appropriation,4,330.4
prior_year_encumbrances,4,9.0
prior_year_vouchers_payable,4,89.8
total_disbursements,4,429.2
payroll,5,135.9
employee_benefits,5,53.1
pension,5,-6.3
purchases_of_services,5,83.3
materials_equipment,5,9.1
contributions_indemnities,5,9.8
debt_service_short,5,0.0
debt_service_long,5,0.0
interfund_charges,5,0.0
advances_misc_payments,5,0.0
current_year_appropriation,5,284.9
prior_year_encumbrances,5,7.1
prior_year_vouchers_payable,5,0.0
total_disbursements,5,292.1
payroll,6,124.4
employee_benefits,6,48.5
pension,6,-2.5
purchases_of_services,6,67.1
materials_equipment,6,7.6
contributions_indemnities,6,3.3
debt_service_short,6,0.0
debt_service_long,6,13.2
interfund_charges,6,1.4
advances_misc_payments,6,7.3
current_year_appropriation,6,270.2
prior_year_encumbrances,6,4.2
prior_year_vouchers_payable,6,0.0
total_disbursements,6,274.4
payroll,7,124.4
employee_benefits,7,48.5
pension,7,-7.0
purchases_of_services,7,60.0
materials_equipment,7,7.8
contributions_indemnities,7,4.4
debt_service_short,7,0.0
debt_service_long,7,8.3
interfund_charges,7,0.1
advances_misc_payments,7,7.3
current_year_appropriation,7,253.8
prior_year_encumbrances,7,9.6
prior_year_vouchers_payable,7,0.0
total_disbursements,7,263.4
payroll,8,124.4
employee_benefits,8,48.5
pension,8,-5.6
purchases_of_services,8,63.5
materials_equipment,8,6.8
contributions_indemnities,8,5.5
debt_service_short,8,0.0
debt_service_long,8,21.3
interfund_charges,8,1.8
advances_misc_payments,8,7.3
current_year_appropriation,8,273.5
prior_year_encumbrances,8,6.4
prior_year_vouchers_payable,8,0.0
total_disbursements,8,279.9
payroll,9,173.5
employee_benefits,9,67.9
pension,9,511.9
purchases_of_services,9,79.5
materials_equipment,9,7.8
contributions_indemnities,9,11.9
debt_service_short,9,0.0
debt_service_long,9,0.5
interfund_charges,9,0.0
advances_misc_payments,9,7.3
current_year_appropriation,9,860.3
prior_year_encumbrances,9,5.9
prior_year_vouchers_payable,9,0.0
total_disbursements,9,866.2
payroll,10,124.4
employee_benefits,10,48.5
pension,10,95.0
purchases_of_services,10,80.5
materials_equipment,10,9.0
contributions_indemnities,10,5.7
debt_service_short,10,0.0
debt_service_long,10,0.0
interfund_charges,10,0.1
advances_misc_payments,10,7.3
current_year_appropriation,10,370.6
prior_year_encumbrances,10,2.7
prior_year_vouchers_payable,10,0.0
total_disbursements,10,373.3
payroll,11,136.0
employee_benefits,11,53.1
pension,11,-3.1
purchases_of_services,11,59.9
materials_equipment,11,8.6
contributions_indemnities,11,106.5
debt_service_short,11,0.0
debt_service_long,11,0.0
interfund_charges,11,0.9
advances_misc_payments,11,7.3
current_year_appropriation,11,369.2
prior_year_encumbrances,11,1.0
prior_year_vouchers_payable,11,0.0
total_disbursements,11,370.2
payroll,12,128.2
employee_benefits,12,50.0
pension,12,-2.6
purchases_of_services,12,78.6
materials_equipment,12,8.9
contributions_indemnities,12,10.6
debt_service_short,12,5.0
debt_service_long,12,11.4
interfund_charges,12,5.9
advances_misc_payments,12,7.3
current_year_appropriation,12,303.3
prior_year_encumbrances,12,2.0
prior_year_vouchers_payable,12,0.0
total_disbursements,12,305.3
payroll,13,1573.9
employee_benefits,13,599.4
pension,13,646.0
purchases_of_services,13,831.2
materials_equipment,13,87.7
contributions_indemnities,13,196.0
debt_service_short,13,5.3
debt_service_long,13,152.1
interfund_charges,13,10.5
advances_misc_payments,13,50.9
current_year_appropriation,13,4152.9
prior_year_encumbrances,13,130.9
prior_year_vouchers_payable,13,133.3
total_disbursements,13,4417.1
