0,1,2,3,4,5,6,7,8,9,10,11
,,,,,FY 2022 YEAR TO DATE,,,,FY 2022 FULL YEAR,,
Department/Category,FY 19 Year End Actual,FY 20 Year End Actual,FY 21 Unaudited Actual,Target Budget Plan,Actual,Actual (Over) Under Target Budget,Adopted Budget,Target Budget,Year End Departmental Projection,Departmental (Over) Adopted Budget,Projection Under Target Budget
L&I-Board of Building Standards,,,,,,,,,,,
Full-Time Positions,1,1,1,1,1,0,1,1,1,0,0
Class 100 Total Oblig./Approp.,"83,562","79,592","85,061","18,999","18,999",0,"82,018","82,018","79,557","2,461","2,461"
Class 100 Overtime Oblig./Approp.,0,0,0,0,0,0,0,0,0,0,0
L&I-Board of L & I Review,,,,,,,,,,,
Full-Time Positions,2,2,1,2,2,0,2,2,2,0,0
Class 100 Total Oblig./Approp.,"129,561","126,329","118,576","24,829","24,829",0,"165,635","165,635","165,635",0,0
Class 100 Overtime Oblig./Approp.,"1,164",35,0,0,579,(579),0,0,"2,300","(2,300)","(2,300)"
Managing Director,,,,,,,,,,,
Full-Time Positions,307,287,290,290,290,0,456,456,450,6,6
Class 100 Total Oblig./Approp.,"20,519,487","40,052,290","28,719,552","4,460,683","4,460,683",0,"43,754,013","43,754,013","43,157,013","597,000","597,000"
Class 100 Overtime Oblig./Approp.,"501,777","1,088,557","824,568","216,163","148,806","67,357","864,650","864,650","744,650","120,000","120,000"
Mayor's Office,,,,,,,,,,,
Full-Time Positions,51,61,61,59,59,0,62,62,62,0,0
Class 100 Total Oblig./Approp.,"4,779,593","5,526,098","5,574,446","1,195,492","1,195,492",0,"5,892,600","5,892,600","5,892,600",0,0
Class 100 Overtime Oblig./Approp.,0,88,0,0,0,0,0,0,0,0,0
Mayor's Office of Community Empowerment and Opportunity,,,,,,,,,,,
Full-Time Positions,0,0,0,0,0,0,0,0,0,0,0
Class 100 Total Oblig./Approp.,"90,000","90,000","45,000",0,0,0,"45,000","45,000","45,000",0,0
Class 100 Overtime Oblig./Approp.,0,0,0,0,0,0,0,0,0,0,0
Mural Arts Program,,,,,,,,,,,
Full-Time Positions,11,10,8,8,8,0,10,10,10,0,0
Class 100 Total Oblig./Approp.,"587,931","598,178","577,153","84,626","84,626",0,"586,569","586,569","586,569",0,0
Class 100 Overtime Oblig./Approp.,"16,444","11,874","2,317","4,250","1,455","2,795","17,000","17,000","17,000",0,0
Office of Arts and Culture,,,,,,,,,,,
Full-Time Positions,7,2,0,0,0,0,0,0,0,0,0
Class 100 Total Oblig./Approp.,"453,399","544,982",0,0,0,0,0,0,0,0,0
Class 100 Overtime Oblig./Approp.,40,150,0,0,0,0,0,0,0,0,0
