category,fiscal_month,amount
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,562.0
real_estate_tax,9,453.6
total_wage_earnings_net_profits,9,135.5
realty_transfer_tax,9,16.2
sales_tax,9,17.1
business_income_and_receipts_tax,9,40.6
beverage_tax,9,5.9
other_taxes,9,8.8
locally_generated_nontax,9,32.0
total_other_governments,9,11.7
total_pica_other_governments,9,57.3
interfund_transfers,9,0.0
total_current_revenue,9,778.6
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,778.6
real_estate_tax,10,78.9
total_wage_earnings_net_profits,10,154.5
realty_transfer_tax,10,17.0
sales_tax,10,23.2
business_income_and_receipts_tax,10,268.0
beverage_tax,10,6.1
other_taxes,10,10.5
locally_generated_nontax,10,26.9
total_other_governments,10,24.9
total_pica_other_governments,10,41.7
interfund_transfers,10,0.0
total_current_revenue,10,651.7
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,651.7
real_estate_tax,11,14.2
total_wage_earnings_net_profits,11,113.6
realty_transfer_tax,11,18.3
sales_tax,11,32.0
business_income_and_receipts_tax,11,45.6
beverage_tax,11,6.1
other_taxes,11,11.5
locally_generated_nontax,11,36.9
total_other_governments,11,21.3
total_pica_other_governments,11,47.6
interfund_transfers,11,0.0
total_current_revenue,11,346.9
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,346.9
real_estate_tax,12,10.1
total_wage_earnings_net_profits,12,105.4
realty_transfer_tax,12,17.8
sales_tax,12,33.3
business_income_and_receipts_tax,12,13.3
beverage_tax,12,6.2
other_taxes,12,11.7
locally_generated_nontax,12,29.4
total_other_governments,12,16.2
total_pica_other_governments,12,38.7
interfund_transfers,12,25.5
total_current_revenue,12,307.5
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,307.5
real_estate_tax,13,726.7
total_wage_earnings_net_profits,13,1554.5
realty_transfer_tax,13,313.0
sales_tax,13,268.4
business_income_and_receipts_tax,13,555.2
beverage_tax,13,76.9
other_taxes,13,121.4
locally_generated_nontax,13,374.9
total_other_governments,13,323.4
total_pica_other_governments,13,503.6
interfund_transfers,13,275.5
total_current_revenue,13,5093.5
collection_of_prior_year_revenue,13,52.2
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,5145.7
