category,fiscal_month,amount
total_current_revenue,5,252.9
collection_of_prior_year_revenue,5,0.0
other_fund_balance_adjustments,5,0.0
total_cash_receipts,5,252.9
real_estate_tax,6,12.9
total_wage_earnings_net_profits,6,76.5
realty_transfer_tax,6,13.4
sales_tax,6,9.3
business_income_and_receipts_tax,6,1.9
other_taxes,6,5.0
locally_generated_nontax,6,20.6
total_other_governments,6,8.1
total_pica_other_governments,6,17.5
interfund_transfers,6,0.5
total_current_revenue,6,165.8
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,165.8
real_estate_tax,7,30.8
total_wage_earnings_net_profits,7,99.4
realty_transfer_tax,7,13.8
sales_tax,7,10.4
business_income_and_receipts_tax,7,1.4
other_taxes,7,4.4
locally_generated_nontax,7,19.0
total_other_governments,7,74.9
total_pica_other_governments,7,24.5
interfund_transfers,7,0.5
total_current_revenue,7,279.1
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,279.1
real_estate_tax,8,178.7
total_wage_earnings_net_profits,8,88.8
realty_transfer_tax,8,11.6
sales_tax,8,13.8
business_income_and_receipts_tax,8,16.9
other_taxes,8,5.4
locally_generated_nontax,8,21.9
total_other_governments,8,24.6
total_pica_other_governments,8,17.2
interfund_transfers,8,0.5
total_current_revenue,8,379.4
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,379.4
real_estate_tax,9,116.2
total_wage_earnings_net_profits,9,87.5
realty_transfer_tax,9,16.7
sales_tax,9,9.6
business_income_and_receipts_tax,9,26.7
other_taxes,9,5.0
locally_generated_nontax,9,19.8
total_other_governments,9,44.5
total_pica_other_governments,9,19.4
interfund_transfers,9,0.5
total_current_revenue,9,345.9
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,345.9
real_estate_tax,10,23.3
total_wage_earnings_net_profits,10,109.3
realty_transfer_tax,10,20.7
sales_tax,10,10.5
business_income_and_receipts_tax,10,117.6
other_taxes,10,8.8
locally_generated_nontax,10,19.2
total_other_governments,10,33.0
total_pica_other_governments,10,14.9
interfund_transfers,10,0.5
total_current_revenue,10,357.9
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,357.9
real_estate_tax,11,6.4
total_wage_earnings_net_profits,11,125.2
realty_transfer_tax,11,18.3
sales_tax,11,11.1
business_income_and_receipts_tax,11,128.2
other_taxes,11,6.2
locally_generated_nontax,11,18.5
total_other_governments,11,4.6
total_pica_other_governments,11,28.6
interfund_transfers,11,0.4
total_current_revenue,11,347.5
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,347.5
real_estate_tax,12,5.8
total_wage_earnings_net_profits,12,85.9
realty_transfer_tax,12,13.7
sales_tax,12,11.2
business_income_and_receipts_tax,12,81.6
other_taxes,12,5.5
locally_generated_nontax,12,20.2
total_other_governments,12,31.7
total_pica_other_governments,12,22.6
interfund_transfers,12,20.7
total_current_revenue,12,298.9
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,-3.0
total_cash_receipts,12,295.9
real_estate_tax,13,407.6
total_wage_earnings_net_profits,13,1155.0
realty_transfer_tax,13,195.0
sales_tax,13,131.0
business_income_and_receipts_tax,13,399.5
other_taxes,13,70.0
locally_generated_nontax,13,232.9
total_other_governments,13,609.4
total_pica_other_governments,13,228.8
interfund_transfers,13,25.5
total_current_revenue,13,3454.6
collection_of_prior_year_revenue,13,131.6
other_fund_balance_adjustments,13,4.0
total_cash_receipts,13,3590.3
