category,fiscal_month,amount
total_wage_earnings_net_profits,6,98.6
realty_transfer_tax,6,10.5
sales_tax,6,20.7
business_income_and_receipts_tax,6,7.9
other_taxes,6,8.0
locally_generated_nontax,6,22.1
total_other_governments,6,47.5
total_pica_other_governments,6,24.2
interfund_transfers,6,0.0
total_current_revenue,6,255.1
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,255.1
real_estate_tax,7,39.5
total_wage_earnings_net_profits,7,117.2
realty_transfer_tax,7,10.2
sales_tax,7,21.3
business_income_and_receipts_tax,7,11.1
other_taxes,7,7.1
locally_generated_nontax,7,19.3
total_other_governments,7,17.0
total_pica_other_governments,7,32.3
interfund_transfers,7,0.0
total_current_revenue,7,275.0
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,275.0
real_estate_tax,8,272.8
total_wage_earnings_net_profits,8,102.0
realty_transfer_tax,8,6.9
sales_tax,8,24.9
business_income_and_receipts_tax,8,5.9
other_taxes,8,7.7
locally_generated_nontax,8,20.2
total_other_governments,8,10.5
total_pica_other_governments,8,22.8
interfund_transfers,8,0.0
total_current_revenue,8,473.7
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,473.7
real_estate_tax,9,115.6
total_wage_earnings_net_profits,9,103.7
realty_transfer_tax,9,9.4
sales_tax,9,20.1
business_income_and_receipts_tax,9,37.4
other_taxes,9,6.2
locally_generated_nontax,9,21.7
total_other_governments,9,6.3
total_pica_other_governments,9,27.9
interfund_transfers,9,0.0
total_current_revenue,9,348.2
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,348.2
real_estate_tax,10,22.1
total_wage_earnings_net_profits,10,112.3
realty_transfer_tax,10,10.8
sales_tax,10,20.8
business_income_and_receipts_tax,10,195.7
other_taxes,10,13.3
locally_generated_nontax,10,16.7
total_other_governments,10,7.6
total_pica_other_governments,10,28.6
interfund_transfers,10,0.0
total_current_revenue,10,427.9
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,427.9
real_estate_tax,11,8.1
total_wage_earnings_net_profits,11,107.9
realty_transfer_tax,11,11.3
sales_tax,11,23.6
business_income_and_receipts_tax,11,111.2
other_taxes,11,8.2
locally_generated_nontax,11,21.1
total_other_governments,11,24.0
total_pica_other_governments,11,26.2
interfund_transfers,11,10.0
total_current_revenue,11,351.5
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,351.5
real_estate_tax,12,9.2
total_wage_earnings_net_profits,12,95.1
realty_transfer_tax,12,12.4
sales_tax,12,21.4
business_income_and_receipts_tax,12,7.4
other_taxes,12,8.1
locally_generated_nontax,12,21.6
total_other_governments,12,6.7
total_pica_other_governments,12,22.9
interfund_transfers,12,3.0
total_current_revenue,12,207.7
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,207.7
real_estate_tax,13,514.9
total_wage_earnings_net_profits,13,1231.2
realty_transfer_tax,13,124.5
sales_tax,13,259.3
business_income_and_receipts_tax,13,398.0
other_taxes,13,98.6
locally_generated_nontax,13,251.0
total_other_governments,13,325.0
total_pica_other_governments,13,307.7
interfund_transfers,13,21.4
total_current_revenue,13,3531.7
collection_of_prior_year_revenue,13,51.7
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,3583.4
