category,fiscal_month,amount
total_pica_other_governments,8,26.5
interfund_transfers,8,0.0
total_current_revenue,8,286.2
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,286.2
real_estate_tax,9,365.0
total_wage_earnings_net_profits,9,132.0
realty_transfer_tax,9,19.0
sales_tax,9,11.0
business_income_and_receipts_tax,9,50.0
beverage_tax,9,4.4
other_taxes,9,4.1
locally_generated_nontax,9,32.8
total_other_governments,9,5.0
total_pica_other_governments,9,45.9
interfund_transfers,9,0.0
total_current_revenue,9,669.4
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,669.4
real_estate_tax,10,146.3
total_wage_earnings_net_profits,10,146.7
realty_transfer_tax,10,20.9
sales_tax,10,12.2
business_income_and_receipts_tax,10,250.3
beverage_tax,10,4.7
other_taxes,10,4.4
locally_generated_nontax,10,32.4
total_other_governments,10,9.2
total_pica_other_governments,10,41.7
interfund_transfers,10,0.0
total_current_revenue,10,668.9
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,668.9
real_estate_tax,11,15.1
total_wage_earnings_net_profits,11,128.3
realty_transfer_tax,11,20.2
sales_tax,11,15.8
business_income_and_receipts_tax,11,49.7
beverage_tax,11,4.8
other_taxes,11,4.2
locally_generated_nontax,11,35.9
total_other_governments,11,9.8
total_pica_other_governments,11,41.4
interfund_transfers,11,0.0
total_current_revenue,11,325.2
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,325.2
real_estate_tax,12,8.9
total_wage_earnings_net_profits,12,109.7
realty_transfer_tax,12,22.2
sales_tax,12,25.9
business_income_and_receipts_tax,12,8.7
beverage_tax,12,5.0
other_taxes,12,4.5
locally_generated_nontax,12,30.0
total_other_governments,12,13.6
total_pica_other_governments,12,38.7
interfund_transfers,12,25.5
total_current_revenue,12,292.7
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,292.7
real_estate_tax,13,674.6
total_wage_earnings_net_profits,13,1539.5
realty_transfer_tax,13,295.7
sales_tax,13,201.9
business_income_and_receipts_tax,13,751.4
beverage_tax,13,63.0
other_taxes,13,47.7
locally_generated_nontax,13,347.6
total_other_governments,13,289.9
total_pica_other_governments,13,461.6
interfund_transfers,13,59.8
total_current_revenue,13,4732.6
collection_of_prior_year_revenue,13,-39.9
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,4692.7
