category,fiscal_month,amount
total_other_governments,6,9.9
total_pica_other_governments,6,25.0
interfund_transfers,6,0.8
total_current_revenue,6,230.9
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,230.9
real_estate_tax,7,43.0
total_wage_earnings_net_profits,7,126.5
realty_transfer_tax,7,12.3
sales_tax,7,21.3
business_income_and_receipts_tax,7,8.3
other_taxes,7,7.2
locally_generated_nontax,7,21.5
total_other_governments,7,11.4
total_pica_other_governments,7,32.1
interfund_transfers,7,0.0
total_current_revenue,7,283.6
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,283.6
real_estate_tax,8,288.6
total_wage_earnings_net_profits,8,106.5
realty_transfer_tax,8,9.0
sales_tax,8,26.5
business_income_and_receipts_tax,8,5.5
other_taxes,8,7.5
locally_generated_nontax,8,22.3
total_other_governments,8,14.9
total_pica_other_governments,8,25.1
interfund_transfers,8,0.0
total_current_revenue,8,505.9
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,505.9
real_estate_tax,9,117.9
total_wage_earnings_net_profits,9,107.1
realty_transfer_tax,9,13.2
sales_tax,9,20.5
business_income_and_receipts_tax,9,33.4
other_taxes,9,6.2
locally_generated_nontax,9,26.8
total_other_governments,9,12.7
total_pica_other_governments,9,36.0
interfund_transfers,9,0.8
total_current_revenue,9,374.6
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,374.6
real_estate_tax,10,20.9
total_wage_earnings_net_profits,10,115.5
realty_transfer_tax,10,13.4
sales_tax,10,20.6
business_income_and_receipts_tax,10,205.5
other_taxes,10,13.2
locally_generated_nontax,10,19.6
total_other_governments,10,13.1
total_pica_other_governments,10,32.3
interfund_transfers,10,0.0
total_current_revenue,10,454.0
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,454.0
real_estate_tax,11,7.6
total_wage_earnings_net_profits,11,112.2
realty_transfer_tax,11,14.8
sales_tax,11,25.1
business_income_and_receipts_tax,11,100.7
other_taxes,11,8.1
locally_generated_nontax,11,24.1
total_other_governments,11,10.9
total_pica_other_governments,11,29.8
interfund_transfers,11,14.0
total_current_revenue,11,347.3
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,347.3
real_estate_tax,12,8.4
total_wage_earnings_net_profits,12,96.5
realty_transfer_tax,12,15.5
sales_tax,12,23.6
business_income_and_receipts_tax,12,5.8
other_taxes,12,7.4
locally_generated_nontax,12,24.3
total_other_governments,12,10.3
total_pica_other_governments,12,25.6
interfund_transfers,12,3.0
total_current_revenue,12,220.3
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,220.3
real_estate_tax,13,536.6
total_wage_earnings_net_profits,13,1286.9
realty_transfer_tax,13,157.6
sales_tax,13,270.8
business_income_and_receipts_tax,13,410.0
other_taxes,13,98.9
locally_generated_nontax,13,273.3
total_other_governments,13,325.5
total_pica_other_governments,13,325.1
interfund_transfers,13,26.9
total_current_revenue,13,3711.7
collection_of_prior_year_revenue,13,36.1
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,3747.8
